Audit_date;"ID";"Priority";"Status";"Status_Reason";"Assigned_Group";"Login";"Assignee";"Company";"Company_desc"
2020/10/22 10:41:25;INC30005782662;High  (1);Assigned  (1);;ALPHA_ROUTER;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/10/22 10:56:05;INC30005782662;;;;;colmedoar;Cesar Olmedo Arana;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/10/22 10:57:05;INC30005782662;;;;;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/10/22 10:57:59;INC30005782662;;;;GREEN_BAY;amedinaag;Andrea Medina Agustín;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/10/22 13:07:28;INC30005782662;;In Progress  (2);;;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/10/27 08:27:53;INC30005782662;;Pending  (3);Client Action Required  (8000);;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/10/27 09:35:46;INC30005782662;Medium  (2);;;;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/10/28 09:36:12;INC30005782662;;In Progress  (2);;;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/10/28 09:38:34;INC30005782662;;Pending  (3);Client Action Required  (8000);;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/10/28 13:17:11;INC30005782662;;In Progress  (2);;;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/10/28 17:11:50;INC30005782662;;Pending  (3);Client Action Required  (8000);;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/10/28 17:28:18;INC30005782662;;Assigned  (1);;BINARY_BROADCAST;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/10/28 17:28:25;INC30005782662;;;;;curiagu;Consuela Uría Guardia;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/10/28 17:34:24;INC30005782662;;;;;dtenaab;Damián Tena Abril;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/10/28 18:20:43;INC30005782662;;;;GREEN_BAY;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/10/28 18:23:24;INC30005782662;;;;;amedinaag;Andrea Medina Agustín;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/10/29 09:54:25;INC30005782662;;In Progress  (2);;;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/10/29 09:54:38;INC30005782662;;Pending  (3);Client Action Required  (8000);;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/11/21 15:35:15;INC30005782662;;In Progress  (2);;;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/11/23 08:27:14;INC30005782662;;Assigned  (1);;;cnicolauma;Cristina Nicolau Marin;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/11/25 13:33:30;INC30005782662;;;;;cpalomaresri;Che Palomares Rivero;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/11/25 13:38:25;INC30005782662;;In Progress  (2);;;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/11/25 14:02:08;INC30005782662;;Pending  (3);Client Action Required  (8000);;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/11/27 20:03:47;INC30005782662;;Assigned  (1);;;ctoledoma;Chema Toledo Marco;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/11/27 20:04:02;INC30005782662;;Pending  (3);Client Action Required  (8000);;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/11/30 13:01:14;INC30005782662;;Assigned  (1);;ALPHA_ASN;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/11/30 13:02:08;INC30005782662;;;;;cmelerora;Ciro Melero Ramos;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/11/30 13:02:17;INC30005782662;;In Progress  (2);;;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/11/30 13:24:40;INC30005782662;;Assigned  (1);;ALPHA_ROUTER;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/11/30 13:26:01;INC30005782662;;;;;cmedinaba;Cecilio Medina Badía;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/11/30 13:40:17;INC30005782662;;;;BINARY_BROADCAST;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/11/30 13:40:22;INC30005782662;;;;;curiagu;Consuela Uría Guardia;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/11/30 13:57:22;INC30005782662;;;;;eborrasma;Eusebia Borrás Madrigal;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/11/30 14:01:28;INC30005782662;;;;GREEN_BAY;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/11/30 14:08:52;INC30005782662;;;;;cnevadoca;Calisto Juan Carlos Nevado Castilla;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/12/03 00:13:38;INC30005782662;;In Progress  (2);;;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/12/03 00:13:54;INC30005782662;;Resolved  (4);Automated Resolution Reported  (19000);;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/12/03 08:25:25;INC30005782662;;Assigned  (1);;;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/12/03 10:17:05;INC30005782662;;In Progress  (2);;;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/12/03 10:18:57;INC30005782662;;Assigned  (1);;BINARY_BROADCAST;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/12/03 10:19:04;INC30005782662;;;;;curiagu;Consuela Uría Guardia;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/12/03 10:28:15;INC30005782662;;;;;dtenaab;Damián Tena Abril;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/12/03 11:43:48;INC30005782662;;;;GREEN_BAY;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/12/03 11:58:41;INC30005782662;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/12/04 01:40:04;INC30005782662;;;;;dgascongi;Dafne Gascón Girón;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/12/04 04:38:17;INC30005782662;;In Progress  (2);;;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
2020/12/04 06:20:14;INC30005782662;;Pending  (3);Client Action Required  (8000);;;;Empresa Villaseñor S. de H.;Codificación orientada a objetos administrados
