Audit_date;"ID";"Priority";"Status";"Status_Reason";"Assigned_Group";"Login";"Assignee";"Company";"Company_desc"
2021/11/12 18:08:07;INC30007789778;High  (1);Assigned  (1);;GREEN_BAY;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/12 18:09:43;INC30007789778;;;;ALPHA_ROUTER;cmartorellgo;Candelario Martorell Gomila;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/12 18:09:58;INC30007789778;;;;GREEN_BAY;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/12 18:10:53;INC30007789778;;;;;cmartorellgo;Candelario Martorell Gomila;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/12 18:11:24;INC30007789778;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/12 18:18:08;INC30007789778;;In Progress  (2);;;cromanma;Candelario Roman Mancebo;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/12 19:02:13;INC30007789778;;Assigned  (1);;;eestradasa;Ezequiel Estrada Sanmiguel;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/12 19:46:23;INC30007789778;;In Progress  (2);;;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/12 20:39:51;INC30007789778;Medium  (2);Pending  (3);Client Action Required  (8000);;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/15 12:45:14;INC30007789778;;Assigned  (1);;BINARY_BROADCAST;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/15 12:45:24;INC30007789778;;;;;curiagu;Consuela Uría Guardia;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/15 12:46:15;INC30007789778;;;;;eblanesva;Edmundo Blanes Valentín;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/15 13:19:02;INC30007789778;;;;GREEN_BAY;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/15 13:20:49;INC30007789778;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/15 14:27:59;INC30007789778;;;;;ftenorioto;Fernando Tenorio Tolosa;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/15 14:28:39;INC30007789778;;Pending  (3);Client Action Required  (8000);;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/24 09:14:49;INC30007789778;;Resolved  (4);Automated Resolution Reported  (19000);;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/12/01 18:00:00;INC30007789778;;Closed  (5);;;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/15 09:54:24;INC30007793842;High  (1);Assigned  (1);;GREEN_BAY;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/15 09:56:57;INC30007793842;;;;ALPHA_ROUTER;cmartorellgo;Candelario Martorell Gomila;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/15 09:57:15;INC30007793842;;;;GREEN_BAY;;;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/15 09:57:33;INC30007793842;;;;;cmartorellgo;Candelario Martorell Gomila;Ybarra de Sisneros;Base de datos móvil compatible
2021/11/15 09:58:07;INC30007793842;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Ybarra de Sisneros;Base de datos móvil compatible
