Audit_date;"ID";"Priority";"Status";"Status_Reason";"Assigned_Group";"Login";"Assignee";"Company";"Company_desc"
2021/10/15 13:22:17;INC30007658011;Medium  (2);Assigned  (1);;BINARY_BROADCAST;;;Empresa Carrasquillo-Rael;Entrada operativa GraphicalUserinterface
2021/10/15 13:22:28;INC30007658011;;;;;curiagu;Consuela Uría Guardia;Empresa Carrasquillo-Rael;Entrada operativa GraphicalUserinterface
2021/10/15 13:44:17;INC30007658011;;;;ALPHA_ROUTER;;;Empresa Carrasquillo-Rael;Entrada operativa GraphicalUserinterface
2021/10/15 13:47:05;INC30007658011;;;;;cvelascove;Carlito Velasco Verdú;Empresa Carrasquillo-Rael;Entrada operativa GraphicalUserinterface
2021/10/15 13:47:22;INC30007658011;;;;GREEN_BAY;;;Empresa Carrasquillo-Rael;Entrada operativa GraphicalUserinterface
2021/10/15 13:47:52;INC30007658011;;;;;;;Empresa Carrasquillo-Rael;Entrada operativa GraphicalUserinterface
2021/10/15 13:48:26;INC30007658011;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Empresa Carrasquillo-Rael;Entrada operativa GraphicalUserinterface
2021/10/15 13:57:37;INC30007658011;;;;BINARY_BROADCAST;;;Empresa Carrasquillo-Rael;Entrada operativa GraphicalUserinterface
2021/10/15 13:57:43;INC30007658011;;;;;curiagu;Consuela Uría Guardia;Empresa Carrasquillo-Rael;Entrada operativa GraphicalUserinterface
2021/10/15 15:15:21;INC30007658011;;;;GREEN_BAY;;;Empresa Carrasquillo-Rael;Entrada operativa GraphicalUserinterface
2021/10/15 15:18:58;INC30007658011;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Empresa Carrasquillo-Rael;Entrada operativa GraphicalUserinterface
2021/10/15 15:46:52;INC30007658011;;;;;anavarreteag;Albert Navarrete Aguirre;Empresa Carrasquillo-Rael;Entrada operativa GraphicalUserinterface
2021/10/18 16:49:26;INC30007658011;;Pending  (3);Client Action Required  (8000);;;;Empresa Carrasquillo-Rael;Entrada operativa GraphicalUserinterface
2021/10/29 10:24:09;INC30007658011;;In Progress  (2);;;;;Empresa Carrasquillo-Rael;Entrada operativa GraphicalUserinterface
2021/10/29 10:26:38;INC30007658011;;Resolved  (4);Automated Resolution Reported  (19000);;;;Empresa Carrasquillo-Rael;Entrada operativa GraphicalUserinterface
2021/11/05 18:00:00;INC30007658011;;Closed  (5);;;;;Empresa Carrasquillo-Rael;Entrada operativa GraphicalUserinterface
2021/10/17 21:08:51;INC30007661543;Medium  (2);Assigned  (1);;ALPHA_ROUTER;;;Concepción, Manzanares y Carretero y Flia.;Base de datos en tiempo real desgastado
2021/10/17 21:09:11;INC30007661543;;;;;csoleraab;Concha Solera Abellán;Concepción, Manzanares y Carretero y Flia.;Base de datos en tiempo real desgastado
2021/10/17 21:09:34;INC30007661543;;;;BLACK_BOX;;;Concepción, Manzanares y Carretero y Flia.;Base de datos en tiempo real desgastado
2021/10/17 21:10:57;INC30007661543;;In Progress  (2);;;;;Concepción, Manzanares y Carretero y Flia.;Base de datos en tiempo real desgastado
2021/10/17 21:23:53;INC30007661543;;Assigned  (1);;;cmuñizpa;Custodia Elvira Múñiz Pastor;Concepción, Manzanares y Carretero y Flia.;Base de datos en tiempo real desgastado
2021/10/18 03:46:12;INC30007661543;;;;;cpozota;Clarisa Pozo Tamarit;Concepción, Manzanares y Carretero y Flia.;Base de datos en tiempo real desgastado
2021/10/18 08:51:19;INC30007661543;;In Progress  (2);;;;;Concepción, Manzanares y Carretero y Flia.;Base de datos en tiempo real desgastado
2021/10/18 08:57:08;INC30007661543;;Pending  (3);Client Action Required  (8000);;;;Concepción, Manzanares y Carretero y Flia.;Base de datos en tiempo real desgastado
2021/10/25 14:46:52;INC30007661543;;Resolved  (4);Automated Resolution Reported  (19000);;;;Concepción, Manzanares y Carretero y Flia.;Base de datos en tiempo real desgastado
2021/11/01 18:00:00;INC30007661543;;Closed  (5);;;;;Concepción, Manzanares y Carretero y Flia.;Base de datos en tiempo real desgastado
2021/10/18 17:35:38;INC30007668214;Low  (3);Assigned  (1);;BLUE_CACHE;;;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/10/18 17:36:48;INC30007668214;;;;;aalcantarazo;Azeneth Alcántara Zorrilla;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/10/18 17:37:13;INC30007668214;;Pending  (3);Future Enhancement  (11000);;;;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/10/18 22:14:11;INC30007668214;;Assigned  (1);;;gamorca;Guadalupe Maricela Amor Carrión;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/10/18 23:10:43;INC30007668214;;Pending  (3);Future Enhancement  (11000);;;;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/10/28 11:56:21;INC30007668214;;Resolved  (4);No Further Action Required  (17000);;;;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/11/04 18:00:00;INC30007668214;;Closed  (5);Automated Resolution Reported  (19000);;;;Parra y Lemus;Conjunto de herramientas de próximageneración con triple
2021/10/19 08:00:46;INC30007668866;Medium  (2);Assigned  (1);;BLUE_CACHE;anavarreteag;Albert Navarrete Aguirre;Betancourt y Villa;Soporte tangible reducido
2021/10/19 08:42:23;INC30007668866;;;;;eestradasa;Ezequiel Estrada Sanmiguel;Betancourt y Villa;Soporte tangible reducido
2021/10/19 19:15:09;INC30007668866;Low  (3);;;;;;Betancourt y Villa;Soporte tangible reducido
2021/10/19 19:19:16;INC30007668866;;;;;;;Betancourt y Villa;Soporte tangible reducido
2021/10/20 08:11:43;INC30007668866;;In Progress  (2);;;;;Betancourt y Villa;Soporte tangible reducido
2021/10/20 17:52:21;INC30007668866;;Pending  (3);Client Action Required  (8000);;;;Betancourt y Villa;Soporte tangible reducido
