Audit_date;"ID";"Priority";"Status";"Status_Reason";"Assigned_Group";"Login";"Assignee";"Company";"Company_desc"
2022/04/10 18:20:44;INC30008467548;High  (1);Assigned  (1);;ALPHA_ROUTER;;;Valenzuela de Villegas;Firmware homogéneo reducido
2022/04/10 19:32:31;INC30008467548;;;;;csoleraab;Concha Solera Abellán;Valenzuela de Villegas;Firmware homogéneo reducido
2022/04/10 19:34:51;INC30008467548;;;;GREEN_BAY;;;Valenzuela de Villegas;Firmware homogéneo reducido
2022/04/10 19:35:07;INC30008467548;;;;;csoleraab;Concha Solera Abellán;Valenzuela de Villegas;Firmware homogéneo reducido
2022/04/10 19:37:44;INC30008467548;;;;;alloretca;Ainoa Lloret Capdevila;Valenzuela de Villegas;Firmware homogéneo reducido
2022/04/10 19:44:51;INC30008467548;;;;ALPHA_ROUTER;;;Valenzuela de Villegas;Firmware homogéneo reducido
2022/04/10 19:50:59;INC30008467548;;;;BLUE_CACHE;fpozueloca;Felipe Mateo Pozuelo Calvet;Valenzuela de Villegas;Firmware homogéneo reducido
2022/04/10 20:01:53;INC30008467548;;;;;atenorioto;Adelia Tenorio Tormo;Valenzuela de Villegas;Firmware homogéneo reducido
2022/04/10 20:15:08;INC30008467548;;In Progress  (2);;;;;Valenzuela de Villegas;Firmware homogéneo reducido
2022/04/10 21:12:45;INC30008467548;;Pending  (3);Future Enhancement  (11000);;;;Valenzuela de Villegas;Firmware homogéneo reducido
2022/04/11 08:46:41;INC30008467548;;Assigned  (1);;;amedinaag;Andrea Medina Agustín;Valenzuela de Villegas;Firmware homogéneo reducido
2022/04/11 11:04:30;INC30008467548;Medium  (2);;;;;;Valenzuela de Villegas;Firmware homogéneo reducido
2022/04/11 11:05:04;INC30008467548;;Resolved  (4);Automated Resolution Reported  (19000);;;;Valenzuela de Villegas;Firmware homogéneo reducido
2022/04/11 11:40:14;INC30008467548;;Assigned  (1);;;;;Valenzuela de Villegas;Firmware homogéneo reducido
2022/04/11 13:55:56;INC30008467548;;In Progress  (2);;;;;Valenzuela de Villegas;Firmware homogéneo reducido
2022/04/12 13:09:47;INC30008467548;;Pending  (3);Third Party Vendor Action Reqd  (7000);;;;Valenzuela de Villegas;Firmware homogéneo reducido
2022/06/03 11:05:18;INC30008467548;;Resolved  (4);Automated Resolution Reported  (19000);;;;Valenzuela de Villegas;Firmware homogéneo reducido
2022/06/10 18:00:00;INC30008467548;;Closed  (5);;;;;Valenzuela de Villegas;Firmware homogéneo reducido
2022/04/29 14:19:42;INC30008549866;Medium  (2);Assigned  (1);;ALPHA_ROUTER;;;Betancourt y Villa;Soporte tangible reducido
2022/04/29 14:19:59;INC30008549866;;;;;cmartorellgo;Candelario Martorell Gomila;Betancourt y Villa;Soporte tangible reducido
2022/04/29 14:20:18;INC30008549866;;;;BLUE_CACHE;;;Betancourt y Villa;Soporte tangible reducido
2022/04/29 14:21:16;INC30008549866;;;;;cmartorellgo;Candelario Martorell Gomila;Betancourt y Villa;Soporte tangible reducido
2022/04/29 14:21:41;INC30008549866;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Betancourt y Villa;Soporte tangible reducido
2022/04/29 16:17:56;INC30008549866;;In Progress  (2);;;cromanma;Candelario Roman Mancebo;Betancourt y Villa;Soporte tangible reducido
2022/04/29 20:03:49;INC30008549866;;Assigned  (1);;;fpozueloca;Felipe Mateo Pozuelo Calvet;Betancourt y Villa;Soporte tangible reducido
2022/05/02 08:14:49;INC30008549866;;;;;amedinaag;Andrea Medina Agustín;Betancourt y Villa;Soporte tangible reducido
2022/05/02 11:34:56;INC30008549866;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Betancourt y Villa;Soporte tangible reducido
2022/05/02 23:31:58;INC30008549866;;;;;cpontsa;Cayetana Pont Sandoval;Betancourt y Villa;Soporte tangible reducido
2022/05/02 23:32:19;INC30008549866;;In Progress  (2);;;;;Betancourt y Villa;Soporte tangible reducido
2022/05/02 23:46:01;INC30008549866;;Assigned  (1);;;gpontes;Guadalupe Pont Escribano;Betancourt y Villa;Soporte tangible reducido
2022/05/02 23:46:28;INC30008549866;;Pending  (3);Client Action Required  (8000);;;;Betancourt y Villa;Soporte tangible reducido
2022/05/03 13:10:23;INC30008549866;;;;;cromanma;Candelario Roman Mancebo;Betancourt y Villa;Soporte tangible reducido
2022/05/03 13:16:51;INC30008549866;;;;;;;Betancourt y Villa;Soporte tangible reducido
2022/05/04 14:30:59;INC30008549866;;In Progress  (2);;;;;Betancourt y Villa;Soporte tangible reducido
2022/05/04 14:51:09;INC30008549866;;Assigned  (1);;;fpozueloca;Felipe Mateo Pozuelo Calvet;Betancourt y Villa;Soporte tangible reducido
2022/05/04 14:58:19;INC30008549866;;;;;cromanma;Candelario Roman Mancebo;Betancourt y Villa;Soporte tangible reducido
2022/05/04 15:03:32;INC30008549866;;Pending  (3);Client Action Required  (8000);;;;Betancourt y Villa;Soporte tangible reducido
2022/05/04 15:07:20;INC30008549866;;Assigned  (1);;;;;Betancourt y Villa;Soporte tangible reducido
2022/05/05 07:07:30;INC30008549866;;Pending  (3);Client Action Required  (8000);;;;Betancourt y Villa;Soporte tangible reducido
2022/05/26 16:23:13;INC30008549866;;Resolved  (4);Automated Resolution Reported  (19000);;;;Betancourt y Villa;Soporte tangible reducido
2022/06/02 18:00:00;INC30008549866;;Closed  (5);;;;;Betancourt y Villa;Soporte tangible reducido
