Audit_date;"ID";"Priority";"Status";"Status_Reason";"Assigned_Group";"Login";"Assignee";"Company";"Company_desc"
2022/02/17 17:58:43;INC30008215755;Medium  (2);Assigned  (1);;INFOINLET;;;Marroquín de Polanco SA;Visionario de ayuda discreta
2022/04/02 20:54:58;INC30008215755;;;;BLUE_CACHE;aalcantarazo;Azeneth Alcántara Zorrilla;Marroquín de Polanco SA;Visionario de ayuda discreta
2022/04/02 20:56:13;INC30008215755;;Resolved  (4);Automated Resolution Reported  (19000);;;;Marroquín de Polanco SA;Visionario de ayuda discreta
2022/04/10 02:00:00;INC30008215755;;Closed  (5);;;;;Marroquín de Polanco SA;Visionario de ayuda discreta
2022/03/01 11:10:06;INC30008268202;High  (1);Assigned  (1);;ALPHA_ROUTER;;;Gestora Cuevas S. de H.;Circuito contextual administrado
2022/03/01 11:10:41;INC30008268202;;;;BLACK_BOX;esolanoes;Elpidio Ismael Solano Español;Gestora Cuevas S. de H.;Circuito contextual administrado
2022/03/01 11:11:48;INC30008268202;;;;;;;Gestora Cuevas S. de H.;Circuito contextual administrado
2022/03/01 11:15:29;INC30008268202;;;;;cpozota;Clarisa Pozo Tamarit;Gestora Cuevas S. de H.;Circuito contextual administrado
2022/03/02 08:33:44;INC30008268202;;;;;dagulloes;Diego Agullo Esparza;Gestora Cuevas S. de H.;Circuito contextual administrado
2022/03/02 10:02:06;INC30008268202;;In Progress  (2);;;;;Gestora Cuevas S. de H.;Circuito contextual administrado
2022/03/02 10:03:07;INC30008268202;;Assigned  (1);;;;;Gestora Cuevas S. de H.;Circuito contextual administrado
2022/03/02 11:56:39;INC30008268202;;;;;esolanoes;Elpidio Ismael Solano Español;Gestora Cuevas S. de H.;Circuito contextual administrado
2022/03/02 14:37:59;INC30008268202;;Pending  (3);Third Party Vendor Action Reqd  (7000);;;;Gestora Cuevas S. de H.;Circuito contextual administrado
2022/03/02 14:39:31;INC30008268202;;;;;;;Gestora Cuevas S. de H.;Circuito contextual administrado
2022/03/02 14:40:27;INC30008268202;;;Client Action Required  (8000);;;;Gestora Cuevas S. de H.;Circuito contextual administrado
2022/04/11 08:19:08;INC30008268202;;Resolved  (4);No Further Action Required  (17000);;gpontes;Guadalupe Pont Escribano;Gestora Cuevas S. de H.;Circuito contextual administrado
2022/04/18 18:00:00;INC30008268202;;Closed  (5);Automated Resolution Reported  (19000);;;;Gestora Cuevas S. de H.;Circuito contextual administrado
2022/03/21 13:43:08;INC30008367629;Medium  (2);Assigned  (1);;ALPHA_ROUTER;;;Alejandro-Raya e Hija;Paralelismo de recursos humanos de tamaño baja
2022/03/21 13:44:21;INC30008367629;;;;;fescalonama;Fátima Escalona Mayoral;Alejandro-Raya e Hija;Paralelismo de recursos humanos de tamaño baja
2022/03/21 13:45:43;INC30008367629;;;;BLUE_CACHE;;;Alejandro-Raya e Hija;Paralelismo de recursos humanos de tamaño baja
2022/03/21 13:46:31;INC30008367629;;;;;fescalonama;Fátima Escalona Mayoral;Alejandro-Raya e Hija;Paralelismo de recursos humanos de tamaño baja
2022/03/21 13:48:56;INC30008367629;;;;;cmuñizpa;Custodia Elvira Múñiz Pastor;Alejandro-Raya e Hija;Paralelismo de recursos humanos de tamaño baja
2022/03/21 14:20:33;INC30008367629;;In Progress  (2);;;cromanma;Candelario Roman Mancebo;Alejandro-Raya e Hija;Paralelismo de recursos humanos de tamaño baja
2022/03/21 14:30:16;INC30008367629;;Assigned  (1);;;fescalonama;Fátima Escalona Mayoral;Alejandro-Raya e Hija;Paralelismo de recursos humanos de tamaño baja
