Audit_date;"ID";"Priority";"Status";"Status_Reason";"Assigned_Group";"Login";"Assignee";"Company";"Company_desc"
2021/01/22 10:50:29;INC30006280226;Medium  (2);Assigned  (1);;BLUE_CACHE;;;Soto de Cervantes SA;Paralelismo tangible sincronizado
2021/01/22 10:54:00;INC30006280226;;;;;aalcantarazo;Azeneth Alcántara Zorrilla;Soto de Cervantes SA;Paralelismo tangible sincronizado
2021/01/22 12:10:14;INC30006280226;;;;;gmaciassa;Griselda Macías Saura;Soto de Cervantes SA;Paralelismo tangible sincronizado
2021/01/22 14:06:19;INC30006280226;;Pending  (3);Future Enhancement  (11000);;;;Soto de Cervantes SA;Paralelismo tangible sincronizado
2021/01/25 09:37:08;INC30006280226;;Assigned  (1);;;;;Soto de Cervantes SA;Paralelismo tangible sincronizado
2021/01/25 11:21:36;INC30006280226;;Pending  (3);Request  (10000);;;;Soto de Cervantes SA;Paralelismo tangible sincronizado
2021/03/05 10:37:40;INC30006280226;;Resolved  (4);Automated Resolution Reported  (19000);;;;Soto de Cervantes SA;Paralelismo tangible sincronizado
2021/03/12 18:00:00;INC30006280226;;Closed  (5);;;;;Soto de Cervantes SA;Paralelismo tangible sincronizado
2021/02/01 11:35:35;INC30006348921;High  (1);Assigned  (1);;DIGITDYNAMO;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/01 12:18:26;INC30006348921;;;;;rbuenoas;Raquel Bueno Asenjo;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/01 12:35:02;INC30006348921;;Resolved  (4);Automated Resolution Reported  (19000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/01 12:44:35;INC30006348921;;Assigned  (1);;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/01 12:50:22;INC30006348921;;;;;cmedinaba;Cecilio Medina Badía;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/01 12:52:27;INC30006348921;;;;BLUE_CACHE;cmuñizpa;Custodia Elvira Múñiz Pastor;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/01 13:13:37;INC30006348921;;;;;cpalomaresri;Che Palomares Rivero;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/01 15:02:58;INC30006348921;;;;;ctoledoma;Chema Toledo Marco;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/01 15:43:04;INC30006348921;;In Progress  (2);;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/01 15:49:20;INC30006348921;;Assigned  (1);;;anavarreteag;Albert Navarrete Aguirre;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/01 16:59:56;INC30006348921;;;;ALPHAASCENT;flumbrerasib;Florina Lumbreras Ibañez;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/01 17:03:41;INC30006348921;;;;;ltomasar;Leoncio Tomas Arnau;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/01 17:07:04;INC30006348921;Medium  (2);;;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/02 08:09:36;INC30006348921;;;;BLUE_CACHE;anavarreteag;Albert Navarrete Aguirre;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/02 16:15:08;INC30006348921;;Pending  (3);Client Action Required  (8000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/02 16:30:26;INC30006348921;;;;;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/18 12:58:03;INC30006348921;;Assigned  (1);;;palvaradopa;Prudencia Alvarado Palau;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/18 12:58:47;INC30006348921;;Pending  (3);Client Action Required  (8000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/23 09:12:24;INC30006348921;;Assigned  (1);;ALPHA_ACROBAT;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/23 09:14:41;INC30006348921;;;;;mandresso;Marc Andrés Soria;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/23 09:31:54;INC30006348921;;Pending  (3);Client Action Required  (8000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/23 13:29:15;INC30006348921;;Assigned  (1);;ALPHA_ROUTER;;;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/23 13:31:17;INC30006348921;;;;;cmedinaba;Cecilio Medina Badía;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/23 13:31:47;INC30006348921;;;;BLUE_CACHE;cmartorellgo;Candelario Martorell Gomila;Viajes Rincón S. de H.;Aplicación óptima en red
2021/02/23 13:57:44;INC30006348921;;Pending  (3);Client Action Required  (8000);;;;Viajes Rincón S. de H.;Aplicación óptima en red
